日期,測站,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR 
2015/12/18,中壢,17.70833,23.04167,40.79167,20.39167,46.95833,8.41667,0,62.79167,5.32083,2.29167,165.04167,157.79167,1.56667,0.35833
2015/12/19,中壢,18.45833,1.98333,0,0.17583,10.14583,16.94167,27.01667,27.375,36.41667,4.875,0,73.83333,4.69167,2.13333
2015/12/20,中壢,153.04167,150.33333,2.13333,0.61667,19.79167,2.175,0,0.55042,38.05417,33.85417,71.83333,18.67083,60.16667,23.5
2015/12/21,中壢,0,73.0,4.27083,2.725,192.95833,190.125,1.025,0.64167,19.95833,2.05833,0,0.39458,23.03333,28.375
2015/12/22,中壢,51.5,8.77917,70.46667,22.0,0.2,85.79167,4.25417,2.45417,141.54167,160.04167,0.92917,0.14167,22.16667,2.10417
2015/12/22,中壢,0,0.59792,35.875,34.91667,70.79167,14.87083,0,0,0,82.04167,5.6125,2.7,175.66667,198.58333
2015/12/23,中壢,1.04583,0.475,22.04167,2.07083,1.59333,0.60208,35.8,31.1875,67.08333,14.76667,0,0,0,79.95833
2015/12/24,中壢,4.87083,2.6875,197.83333,206.41667,1.02083,0.50417,20.91667,2.21304,1.32391,0.62043,40.56522,32.26087,72.91304,6.53478
2015/12/25,中壢,0,0,0.2,85.91667,4.92174,2.83043,169.91667,151.20417,0.9875,0.425,16.625,2.04583,0.785,0.27625
2015/12/25,中壢,10.92083,24.41667,35.37083,22.875,48.46154,20.41667,1.16364,86.625,3.10833,2.33333,115.33333,116.04167,1.72917,0.45417
2015/12/26,中壢,16.79167,2.13333,1.05042,0.30417,13.25833,30.04167,43.29167,24.36667,75.625,36.0,0.5,77.5,4.5125,2.4375
2015/12/27,中壢,105.1125,113.33333,1.22917,0.22917,16.25,2.075,0.76083,0.21083,11.32083,26.22083,37.54167,27.0,49.58333,21.16667
2015/12/28,中壢,1.36,88.79167,2.7375,2.3,158.70833,159.41667,1.26667,0.35417,15.41667,2.04167,0.96208,0.3525,19.2375,28.66667
2015/12/29,中壢,47.83333,24.54167,58.29167,23.125,0.2,75.625,4.42917,2.4,187.25,194.25,1.42917,0.42917,16.75,2.0
2015/12/29,中壢,0.69304,0.24174,12.4913,20.63478,33.2,30.43478,63.78261,17.6087,0,67.625,3.89565,2.21304,184.41667,192.625
2015/12/30,中壢,1.64583,0.41667,15.58333,2.0,0.6025,0.27458,12.525,25.1125,37.66667,23.87083,36.41667,9.625,0.3,82.04167
2015/12/31,中壢,2.96667,2.26667,118.91667,125.70833,1.57917,0.375,15.83333,2.05,0.91958,0.30208,13.23333,26.89167,40.11667,31.875
2015/01/01,三重,72.875,33.04167,0,72.375,4.825,2.33333,156.79167,149.45833,1.69583,0.41667,14.45833,1.95417,1.53583,0.47958
2015/01/02,三重,69.58333,37.33333,106.875,109.625,35.75,0,52.125,5.525,2.44167,14.79167,2.00833,1.30458,0.46083,56.70833
2015/01/03,三重,32.66667,89.29167,58.54167,9.83333,0,53.83333,3.975,2.475,17.0,2.11667,1.36917,0.49792,61.6125,34.66667
2015/01/04,三重,96.375,43.29167,8.625,0,55.41667,3.04583,2.60833,17.875,2.20833,2.00542,0.72625,93.08333,46.75,139.75
2015/01/05,三重,65.0,26.0,0,66.20833,3.69167,2.925,18.83333,2.66667,3.03708,1.27458,158.29167,53.54167,211.75,83.16667
2015/01/06,三重,38.54167,0,74.29167,6.65,3.94583,20.04167,2.2,2.25583,0.96542,90.21739,44.13043,134.30435,68.78261,26.56522
2015/01/07,三重,0,69.04167,4.185,3.15833,16.375,2.05417,1.81083,0.62375,61.275,34.58333,95.91667,35.70833,7.95833,0
2015/01/08,三重,69.29167,1.5,2.675,14.375,1.975,1.60875,0.52917,80.79167,37.33333,118.04167,95.04167,34.29167,0,55.875
2015/01/09,三重,4.0125,2.5,16.5,1.99583,1.70042,0.67458,77.20833,39.0,116.04167,67.29167,19.58333,0,55.75,3.80833
2015/01/10,三重,2.68333,17.29167,2.00417,1.40875,0.49375,52.5,35.54167,88.16667,52.875,10.25,0,55.25,4.15833,2.49167
2015/01/12,三重,17.75,2.00417,1.19458,0.37292,31.25,36.79167,68.08333,79.125,27.41667,0,56.25,3.4875,2.37083,17.45833
2015/01/13,三重,1.9625,1.12458,0.3775,38.39167,36.25,74.58333,71.83333,19.125,0.3,62.25,3.37083,2.34167,20.45833,1.92917
2015/01/14,三重,1.38792,0.49625,50.625,32.875,83.5,48.16667,8.91667,2.1,65.20833,2.62083,2.42917,16.5,1.95417,1.5525
2015/01/15,三重,0.5375,74.125,39.20833,113.25,46.54167,7.79167,1.12,74.91667,3.24167,2.49167,16.41667,2.00435,1.76304,0.61696
2015/01/16,三重,84.04348,38.3913,122.52174,57.21739,12.04348,0,63.08333,3.81739,2.61739,17.83333,2.09167,1.77667,0.62792,71.5
2015/01/17,三重,41.20833,112.625,58.08696,18.79167,0,63.70833,4.2,2.70833,15.875,2.0125,1.69958,0.51042,72.29167,41.45833
2015/01/18,三重,113.66667,122.625,55.70833,0,54.91667,5.29167,2.52083,17.375,1.9875,1.51208,0.48708,57.20833,33.70833,90.66667
2015/01/19,三重,54.70833,15.70833,0,58.70833,2.65417,2.47083,16.5,1.99167,1.47167,0.47667,64.08333,44.58333,108.75,91.875
2015/01/20,三重,31.66667,0,53.5,4.64167,2.46667,18.875,2.07083,1.6975,0.58583,57.25,43.375,100.83333,95.79167,30.95833
2015/01/21,三重,0,58.5,4.03333,2.65417,18.04167,2.07619,1.81864,0.67571,77.69565,46.04348,123.78261,89.04167,32.20833,0.2
2015/01/22,三重,71.20833,3.54348,2.7619,15.5,2.12609,1.95565,0.66348,87.78261,52.86957,140.56522,113.43478,46.69565,0,58.91667
2015/01/23,三重,5.94783,2.78696,15.91667,2.10417,1.88167,0.67875,79.63333,49.95833,129.625,92.70833,37.375,0,54.95833,5.85833
2015/01/24,三重,2.78333,18.04167,2.4125,2.26292,0.83542,122.41667,56.58333,179.08333,87.70833,37.875,0,56.45833,5.675,3.25
2015/01/26,三重,19.41667,2.17083,1.98417,0.74917,100.625,48.875,149.79167,80.70833,33.5,0,63.79167,5.825,2.92083,19.08333
2015/01/27,三重,2.12174,1.78957,0.65696,86.17391,43.95652,130.21739,66.6087,19.34783,0.36,73.45833,5.05217,2.79565,17.54167,2.05
2015/01/28,三重,1.88083,0.60625,59.0,42.91667,102.0,50.66667,22.70833,0.74545,81.91667,2.6375,2.65833,15.66667,1.97083,1.32958
2015/01/29,三重,0.43958,42.29167,30.0,72.29167,44.5,6.08333,0,76.5,2.39583,2.41667,18.625,1.97083,1.59625,0.57417
2015/01/30,三重,64.12083,31.45,95.41667,38.54167,5.70833,0,74.25,5.20833,2.55833,17.375,1.91667,1.80167,0.62542,97.20833
2015/01/31,三重,34.20833,131.5,40.25,4.79167,0,70.375,3.275,2.54167,15.125,2.0,1.66458,0.52625,59.5,31.625
2015/02/01,三重,91.16667,36.58333,8.79167,0,70.625,2.48333,2.5375,15.95833,1.93333,1.03167,0.34458,36.94783,25.47826,62.52174
2015/02/02,三重,33.58333,5.375,0,70.54167,1.85238,2.29167,18.41667,1.97917,1.36417,0.47917,49.20833,31.70833,80.95833,39.0
2015/02/03,三重,5.17391,0,70.375,3.09048,2.4625,17.25,1.97917,1.56458,0.53375,64.25,35.08333,99.29167,35.0,4.70833
2015/02/04,三重,0.43333,84.08333,1.70417,2.52083,15.66667,2.00417,1.83833,0.62875,79.83333,34.25,114.16667,41.29167,8.16667,0.36667
2015/02/05,三重,78.29167,2.67917,2.64583,12.83333,2.01667,1.96958,0.59,86.58333,45.625,132.25,123.875,61.29167,0.56,66.29167
2015/02/06,三重,4.32083,2.6125,12.70833,1.97083,1.43125,0.51,54.94167,35.91667,90.95833,54.91667,12.79167,0.2,75.08333,3.54583
2015/02/07,三重,2.4875,17.45833,2.15833,2.18458,0.84542,92.125,45.20833,137.29167,61.91667,11.875,0,74.875,3.7875,3.00833
2015/02/09,三重,13.79167,1.97083,1.44375,0.45042,62.33333,41.875,104.375,85.95833,31.79167,0.75,63.70833,5.0375,2.42917,12.16667
2015/02/10,三重,1.95417,1.45522,0.53083,64.63043,36.43478,101.0,53.0,8.16667,0,62.625,2.63478,2.49583,14.33333,2.04583
2015/02/11,三重,1.61542,0.61708,77.04167,38.45833,115.41667,40.04167,3.91667,0,61.625,4.62917,2.66667,15.91667,2.13043,2.15435
2015/02/12,三重,0.83957,117.65217,47.91304,165.65217,58.82609,12.17391,0,68.08333,5.05652,2.96957,16.54167,2.05,1.93792,0.71667
2015/02/13,三重,93.125,52.41667,145.58333,102.875,34.83333,0,55.08333,6.39583,2.76667,17.79167,2.12917,1.77458,0.65375,67.25
2015/02/14,三重,52.41667,119.66667,96.125,27.04167,0,54.20833,4.625,2.7875,20.70833,2.09167,1.56917,0.5425,58.79167,50.29167
2015/02/15,三重,109.125,90.54167,29.08333,0,54.29167,3.1375,2.62917,20.04167,2.1125,1.66833,0.57375,66.125,49.75,115.875
2015/02/16,三重,81.25,28.875,1.0,62.5,3.83333,2.69167,19.58333,2.19167,1.99833,0.71458,70.625,43.875,114.33333,70.33333
2015/02/17,三重,27.66667,2.1,76.625,4.00833,2.90833,20.08333,2.1,1.7825,0.55417,46.16667,43.41667,89.58333,96.16667,38.79167
2015/02/18,三重,0,66.16667,5.45417,2.65,18.45833,2.00833,1.21083,0.3575,31.91667,34.04167,65.95833,130.83333,34.58333,0
2015/02/19,三重,61.54167,6.6625,2.34583,17.33333,1.95417,0.83542,0.23,30.27083,28.58333,58.70833,89.66667,24.33333,0,61.66667
2015/02/20,三重,4.47917,2.19167,19.20833,2.1125,1.1775,0.37792,50.5,37.20833,87.625,50.95833,18.91667,0,66.45833,2.68333
2015/02/21,三重,2.4875,21.0,2.15417,1.40375,0.45875,54.95833,41.33333,96.16667,67.33333,26.45833,0.8,67.08333,3.97083,2.60833
2015/02/23,三重,19.83333,2.05417,1.27625,0.3925,43.41667,31.66667,74.95833,59.54167,17.58333,0,79.5,3.95,2.45417,19.45833
2015/02/24,三重,2.07083,1.69333,0.49708,75.54167,30.70833,106.29167,55.16667,16.95833,0,82.0,4.87083,2.575,18.25,2.03333
2015/02/25,三重,1.6125,0.50875,72.41667,36.375,108.83333,55.125,15.45833,7.48,82.58333,4.07917,2.54167,20.33333,2.13333,2.06375
2015/02/26,三重,0.78542,92.125,43.75,135.70833,79.375,26.70833,0,78.91667,4.60833,2.92083,19.41667,2.24167,2.26318,0.84708
2015/02/27,三重,110.59091,38.45455,149.18182,65.91304,18.68182,0,82.54167,3.62727,3.08333,20.66667,1.97083,1.42042,0.4625,52.125
2015/02/28,三重,32.08333,84.33333,36.20833,6.79167,0,77.70833,3.17083,2.43333,18.375,1.91667,1.20792,0.36125,53.95833,31.66667
2015/03/01,三重,85.58333,36.33333,6.41667,0,80.16667,1.275,2.275,14.54167,1.97083,1.33958,0.42583,54.5,28.20833,82.75
2015/03/02,三重,31.54167,3.29167,0.53333,74.375,1.9875,2.4,15.83333,2.07083,1.74333,0.60333,66.45417,36.375,102.875,70.70833
2015/03/03,三重,23.5,0,74.54167,3.925,2.675,19.5,2.17083,2.02167,0.78167,83.25,46.41667,129.625,90.95833,37.16667
2015/03/04,三重,0,74.08333,5.1,2.95417,15.41667,2.05833,1.49375,0.47,43.79167,33.91667,77.875,45.83333,14.20833,0.28
2015/03/05,三重,75.0,2.77083,2.52083,16.91667,2.03158,1.52087,0.54684,56.525,32.15,88.7,29.86957,5.22727,0.2,80.91667
2015/03/06,三重,2.77,2.58947,16.25,2.00435,1.55,0.56478,66.38095,37.14286,103.61905,30.95833,4.875,0.2,82.0,2.82857
2015/03/07,三重,2.57826,17.20833,2.0,1.26458,0.45583,35.41667,30.66667,66.04167,30.79167,4.16667,0,78.20833,2.4875,2.46667
2015/03/09,三重,19.79167,2.05417,1.51917,0.51167,64.05,32.25,96.25,33.79167,7.70833,0,77.66667,4.8125,2.56667,17.875
2015/03/10,三重,2.02917,1.49667,0.51542,59.45833,35.95833,95.375,55.04167,15.25,0,70.58333,2.24167,2.54583,14.04167,2.0
2015/03/11,三重,1.18292,0.3975,42.79167,35.16667,78.04167,82.29167,24.875,0.6,73.25,2.58333,2.39583,12.95833,2.04783,1.14227
2015/03/12,三重,0.40348,45.8,34.40909,80.45455,35.18182,4.63636,0.24,87.66667,3.34545,2.46087,14.33333,2.10833,1.64292,0.61208
2015/03/13,三重,64.875,42.54167,107.54167,41.33333,8.16667,0.4,82.95833,3.5375,2.72083,19.20833,2.18333,2.19958,0.85208,108.33333
2015/03/14,三重,47.75,156.20833,58.625,16.58333,0,78.25,4.00833,3.025,20.45833,2.20417,1.75417,0.68583,72.125,45.625
2015/03/15,三重,117.70833,79.125,31.83333,0,76.04167,3.375,2.89167,22.20833,2.22917,1.65458,0.57792,61.41667,43.70833,105.16667
2015/03/16,三重,78.33333,37.20833,0,73.79167,4.21667,2.80833,23.0,2.21667,1.66583,0.62042,65.4,42.25,107.5,93.0
2015/03/17,三重,39.54167,0,78.79167,8.17917,2.84583,24.125,2.41304,1.7913,0.70696,65.04545,43.72727,108.72727,91.73913,44.04348
2015/03/18,三重,0,78.70833,3.96957,3.12174,25.66667,2.5625,1.82125,0.73667,76.61905,37.42857,114.0,84.13043,26.52381,0
2015/03/19,三重,72.08333,4.44348,3.3,25.33333,2.05,1.54583,0.59167,60.78261,39.73913,100.3913,79.83333,22.79167,0,70.58333
2015/03/20,三重,9.50833,2.64167,23.79167,2.025,1.7025,0.58417,56.4,38.83333,95.20833,86.5,30.66667,0,75.91667,6.6
2015/03/21,三重,2.61667,20.79167,2.00833,1.40917,0.46333,36.20833,32.91667,68.95833,38.625,7.875,0,77.58333,2.11667,2.47917
2015/03/23,三重,19.95833,2.0625,1.22333,0.35333,27.40417,37.54167,64.79167,96.5,31.04167,0,64.54167,2.85417,2.42083,17.79167
2015/03/24,三重,2.0,1.25875,0.40125,53.74167,42.875,96.66667,76.45833,15.91667,2.93333,78.45833,3.7625,2.39167,16.66667,2.0
2015/03/25,三重,1.10174,0.37304,35.60435,32.82609,68.34783,49.31818,7.08696,0.8,75.95833,2.21739,2.37826,15.45833,2.025,1.19917
2015/03/26,三重,0.40708,48.27917,36.95833,85.20833,38.79167,4.83333,1.13684,83.58333,2.4125,2.4375,19.20833,2.2,1.87958,0.68125
2015/03/27,三重,93.79167,42.91667,136.875,37.20833,9.5,1.09231,83.79167,3.37083,2.88333,18.04167,2.1875,2.06083,0.78542,103.16667
2015/03/28,三重,46.16667,149.33333,38.91667,13.25,2.36364,83.75,3.25,2.95417,18.375,2.17083,1.63083,0.5475,68.54167,40.95833
2015/03/29,三重,109.45833,47.66667,9.875,0,66.625,4.21667,2.72083,22.125,2.2125,1.54708,0.49125,56.20833,38.79167,94.91667
2015/03/30,三重,61.29167,12.66667,0,63.54167,4.5625,2.70417,24.5,2.255,1.93478,0.7265,71.68182,53.90909,125.63636,83.40909
2015/03/31,三重,21.72727,0,63.83333,4.09545,2.99,25.66667,2.22917,1.95208,0.7675,74.375,47.95833,122.16667,84.875,25.25
2015/04/01,三重,0,69.625,4.275,2.99583,26.20833,2.30833,1.57,0.62,59.70833,40.95833,100.5,80.5,27.08333,0
2015/04/02,三重,75.04167,5.0125,2.94167,26.54167,2.15,1.555,0.605,58.58333,37.875,96.45833,77.70833,26.875,0,75.70833
2015/04/03,三重,4.21667,2.75,27.375,2.0875,1.2875,0.47875,50.625,35.5,86.04167,83.45833,22.16667,0,70.5,4.7
2015/04/04,三重,2.57083,27.25,2.15,1.27875,0.44917,49.58333,34.58333,84.25,62.45833,21.95833,0,70.41667,4.0,2.59167
2015/04/06,三重,28.16667,2.17917,1.32167,0.47,48.375,31.08333,79.20833,62.08333,19.91667,0,68.16667,5.1625,2.65,28.04167
2015/04/07,三重,2.00417,1.28375,0.525,62.13043,30.34783,92.30435,83.75,19.5,0,68.54167,4.6875,2.54167,20.58333,2.07083
2015/04/08,三重,1.29583,0.44792,38.5125,29.1125,67.625,27.375,0.91667,0,70.66667,2.25417,2.525,16.33333,2.05,1.22375
2015/04/09,三重,0.45292,41.65,33.54167,75.125,29.91667,0.91667,1.0,73.875,1.80417,2.5125,17.79167,2.05417,1.3125,0.48292
2015/04/10,三重,35.6625,32.83333,68.54167,34.375,3.91304,0.96667,82.20833,2.775,2.53333,17.83333,2.05455,1.32565,0.5,39.81429
2015/04/11,三重,35.57143,75.38095,30.08696,1.95652,1.24444,83.875,1.75455,2.56364,16.58333,2.1625,1.21042,0.40625,41.83333,39.25
2015/04/12,三重,81.04167,39.29167,11.04167,0.91,87.83333,1.29583,2.56667,18.16667,2.2625,1.685,0.59083,66.58333,46.16667,112.625
2015/04/13,三重,51.66667,16.875,0.2,89.83333,2.74583,2.85,19.16667,2.1875,1.66875,0.57958,57.58333,45.25,102.79167,69.25
2015/04/14,三重,20.75,0,63.45833,2.94583,2.7625,19.16667,2.12917,1.51875,0.54208,67.04167,53.04167,120.04167,77.875,22.54167
2015/04/15,三重,0,50.54167,4.02083,2.68333,20.95833,2.1125,1.43708,0.53583,60.31818,56.22727,116.45455,67.17391,21.34783,0
2015/04/16,三重,48.5,3.9375,2.64583,23.91667,2.15417,1.51167,0.57,49.00417,52.83333,101.95833,82.20833,30.79167,0,62.83333
2015/04/17,三重,5.14167,2.71667,23.58333,2.19167,1.66208,0.60458,64.0,45.66667,109.875,85.33333,36.83333,0,77.16667,3.24167
2015/04/18,三重,2.8,25.70833,2.36667,1.90917,0.73417,79.58333,44.66667,124.33333,88.125,40.125,0.73333,78.58333,3.8375,3.09583
2015/04/20,三重,26.95833,2.275,1.58417,0.58583,61.125,31.66667,92.625,70.79167,16.91667,2.33333,77.375,3.5375,2.85417,26.125
2015/04/21,三重,2.05417,1.61167,0.59958,74.20833,32.54167,106.83333,54.75,16.75,1.4,69.5,3.32917,2.64583,18.83333,2.0875
2015/04/22,三重,1.3513,0.49125,32.45417,35.125,67.625,51.20833,13.625,2.71429,82.875,2.6625,2.56667,20.125,2.03333,1.32292
2015/04/23,三重,0.47542,37.4625,35.0,72.54167,50.70833,10.375,0,71.375,2.51667,2.51667,23.5,2.06087,1.48591,0.51304
2015/04/24,三重,44.83182,38.86364,83.81818,51.34783,9.69565,0,68.5,3.15909,2.57391,23.95833,2.1875,1.5875,0.60542,46.75
2015/04/25,三重,39.04167,85.66667,52.20833,13.04167,0.4,72.20833,4.06667,2.79583,23.04167,2.02917,1.18125,0.4125,34.08333,38.95833
2015/04/26,三重,72.875,65.0,13.04167,0,65.33333,5.44583,2.44583,25.375,2.0875,1.255,0.42375,36.0,35.08333,70.95833
2015/04/27,三重,53.54167,13.91667,0,61.58333,2.34167,2.5125,25.95833,2.125,1.54375,0.53625,48.65417,40.16667,88.91667,64.69565
2015/04/28,三重,22.04348,0,68.33333,4.04167,2.65833,25.66667,1.99167,1.54958,0.53208,62.08333,40.54167,102.625,84.95833,35.20833
2015/04/29,三重,0,74.875,5.58333,2.52083,26.20833,1.98261,1.49833,0.53609,60.5,33.45833,94.08333,69.0,27.875,0
2015/04/30,三重,75.33333,3.74583,2.51739,24.70833,2.04167,1.28208,0.43833,26.2625,37.5,63.875,84.375,36.125,0,70.79167
2015/05/01,三重,8.775,2.48333,25.16667,2.20417,1.595,0.57875,49.54167,48.66667,98.29167,81.79167,31.54167,0.8,71.66667,3.75417
2015/05/02,三重,2.79167,27.25,2.05417,1.58167,0.52292,51.20833,36.79167,87.95833,60.04167,21.91667,0,69.875,4.09167,2.575
2015/05/04,三重,27.91667,1.99583,1.38792,0.47667,56.375,28.25,84.75,62.33333,17.5,0.26667,70.41667,4.45,2.4875,21.70833
2015/05/05,三重,2.05652,1.38,0.48348,34.33478,37.62174,72.00435,61.31818,23.83333,2.33333,80.625,7.6,2.53478,20.125,2.10833
2015/05/06,三重,1.595,0.53917,48.43846,47.76923,96.07692,35.75,11.125,1.84,87.375,3.94583,2.625,24.125,2.25,2.42417
2015/05/07,三重,1.01417,100.16667,52.16667,152.08333,89.20833,34.04167,0,81.875,5.40833,3.27917,25.125,2.19167,1.90042,0.8175
2015/05/08,三重,73.41667,39.375,112.79167,87.41667,34.58333,0,79.16667,5.725,3.0,26.83333,2.17917,1.92125,0.71042,57.4875
2015/05/09,三重,46.25,103.79167,71.16667,23.04167,0,74.875,4.0375,2.88333,26.5,2.09167,1.475,0.54208,48.25,33.625
2015/05/10,三重,81.83333,54.95833,21.625,0.6,78.125,4.575,2.64167,26.875,2.07083,1.45208,0.51708,42.55,30.29167,72.83333
2015/05/11,三重,42.5,11.45833,0,74.25,7.38333,2.5875,27.58333,2.22917,2.02292,0.80417,77.5,38.375,116.04167,79.58333
2015/05/12,三重,25.875,0,76.20833,6.0,3.02917,22.95833,2.04583,1.44083,0.49917,42.58333,39.41667,81.91667,68.78261,14.08696
2015/05/13,三重,6.64,69.41667,3.26818,2.53333,26.79167,2.34167,1.50667,0.54542,54.625,56.125,110.91667,65.45833,21.375,0
2015/05/14,三重,59.04167,5.725,2.87917,28.5,2.11304,1.69042,0.66391,52.225,41.54167,93.83333,71.04167,25.95833,0,72.20833
2015/05/15,三重,5.35417,2.76957,29.5,2.19583,1.8925,0.76208,68.75,41.54167,110.375,69.54167,24.83333,0,71.41667,5.07917
2015/05/16,三重,2.94167,29.95833,2.04167,1.17792,0.43625,54.70833,28.91667,83.58333,48.20833,17.04167,0,66.79167,2.89167,2.47917
2015/05/18,三重,28.70833,1.95,1.08125,0.38125,49.70833,28.375,78.0,51.33333,14.95833,0,71.41667,3.95833,2.3375,30.20833
2015/05/19,三重,1.94167,1.5175,0.59,62.5875,33.5,96.04167,56.33333,17.58333,0,60.625,4.17917,2.53333,30.79167,1.92917
2015/05/20,三重,1.69917,0.67458,71.375,37.41667,108.66667,56.83333,14.66667,0,56.08333,4.6375,2.60833,25.75,2.15652,1.46739
2015/05/21,三重,0.55783,64.86957,35.52174,100.52174,42.0,11.95,3.57143,84.08333,2.18261,2.72174,22.79167,2.0125,1.23542,0.44417
2015/05/22,三重,33.22917,38.625,71.95833,58.04167,12.16667,0.26667,79.04167,2.74583,2.44583,25.41667,2.15,1.67,0.62208,57.16667
2015/05/23,三重,41.83333,99.04167,35.83333,9.04167,2.85714,86.25,4.0125,2.77083,25.70833,2.18333,1.79083,0.68417,71.66667,41.08333
2015/05/24,三重,112.75,39.04167,10.25,1.9,89.5,3.5125,2.8625,25.0,2.02917,1.47042,0.49667,63.66667,36.29167,100.04167
2015/05/25,三重,23.95833,1.86364,1.42222,90.66667,3.53333,2.53333,24.29167,2.07083,1.56542,0.5875,46.25,34.75,80.95833,34.0
2015/05/26,三重,8.65217,0.82857,88.54167,1.8,2.6625,24.54167,2.13333,1.62292,0.60333,67.55652,37.17391,104.73913,54.04348,17.45
2015/05/27,三重,3.16,81.625,4.7,2.7375,27.75,2.4125,2.2975,0.94458,94.5,36.08333,130.54167,49.70833,14.875,0
2015/05/28,三重,79.75,3.9375,3.35,30.5,2.18261,1.81478,0.73348,76.52174,28.91304,105.3913,42.34783,7.3913,0,66.08333
2015/05/29,三重,3.76522,2.92609,32.125,1.9,1.97708,0.78917,81.5,36.20833,117.70833,55.875,15.83333,0,61.875,4.06667
2015/05/30,三重,2.68333,31.91667,1.9,1.53708,0.5925,65.04167,30.5,95.375,49.20833,12.16667,0,63.91667,4.34583,2.5
2015/06/01,三重,28.54167,1.83333,1.03208,0.3025,47.33333,31.125,78.45833,49.91304,12.45833,1.65,78.5,2.57083,2.14167,29.16667
2015/06/02,三重,2.04583,1.63167,0.63917,64.8875,40.79167,105.75,51.65217,16.70833,0,73.79167,4.73333,2.67917,30.41667,2.08095
2015/06/03,三重,1.644,0.64952,47.85,36.6,84.65,47.0,17.17391,0,68.16667,3.6,2.73333,31.04167,1.9087,1.46864
2015/06/04,三重,0.58043,66.95,27.2,94.2,44.29167,10.58333,0,63.70833,4.91818,2.47391,28.91667,1.99583,1.35833,0.53333
2015/06/05,三重,58.70833,31.83333,90.5,51.125,14.5,0.2,76.375,4.0625,2.51667,30.95833,1.86667,1.46417,0.57042,69.66667
2015/06/06,三重,32.66667,102.08333,53.625,13.75,0,65.875,4.28333,2.43333,27.20833,2.07083,1.44375,0.56167,36.4125,33.83333
2015/06/07,三重,70.25,50.20833,18.04167,3.45,82.125,4.89583,2.62917,27.875,2.00833,1.22917,0.41667,39.58333,31.45833,71.25
2015/06/08,三重,39.95833,9.91667,0.32,79.79167,3.4,2.43333,30.20833,1.9875,1.56125,0.62083,62.29167,35.70833,98.16667,43.95833
2015/06/09,三重,10.125,0,65.66667,4.24167,2.6125,31.0,2.01667,1.53917,0.63667,59.29167,36.79167,96.25,47.625,13.625
2015/06/10,三重,0,63.95833,4.65,2.65,31.875,1.925,1.69708,0.6975,62.30435,38.30435,100.65217,50.52174,15.04348,0
2015/06/11,三重,62.41667,5.21667,2.625,32.41667,1.875,1.60625,0.65833,59.375,36.33333,95.66667,51.16667,14.16667,0,61.91667
2015/06/12,三重,4.125,2.5375,31.16667,1.90833,1.39708,0.53958,58.75,33.29167,91.79167,49.25,13.33333,0,67.25,4.55833
2015/06/13,三重,2.4625,30.16667,1.94167,1.34917,0.48917,44.20417,34.33333,78.54167,45.16667,10.58333,0,68.29167,4.1,2.42083
2015/06/15,三重,29.125,1.95417,1.27208,0.45375,37.20833,34.20833,71.54167,41.875,12.625,22.1,73.83333,3.32917,2.4125,29.75
2015/06/16,三重,2.0375,1.59958,0.63167,48.81667,35.33333,84.08333,49.08333,13.20833,0,73.125,4.08333,2.67083,31.58333,1.94167
2015/06/17,三重,1.80125,0.72917,65.66667,37.66667,103.20833,50.75,13.0,0,65.0,4.85,2.68333,32.375,1.9375,1.6925
2015/06/18,三重,0.68375,62.27917,35.16667,97.375,53.95833,16.875,0,61.875,4.68333,2.61667,30.0,1.89048,1.74591,0.70476
2015/06/19,三重,82.04545,37.86364,119.77273,56.52174,12.26087,0,58.95833,5.77727,2.60952,0,1.93333,1.17458,0.4075,44.41667
2015/06/20,三重,29.58333,74.0,45.5,12.54167,0,67.875,5.35833,2.31667,0,1.89583,1.05708,0.36417,34.41667,25.5
2015/06/21,三重,59.75,44.04167,13.33333,0,69.70833,3.28333,2.25,0,2.01667,1.25542,0.42333,41.875,31.41667,73.29167
2015/06/22,三重,44.25,14.45833,0.4,71.70833,4.10833,2.4375,31.66667,1.96667,1.40958,0.52167,48.0087,33.34783,81.26087,45.78261
2015/06/23,三重,11.04348,0,66.58333,5.46957,2.4875,29.75,1.91667,1.42875,0.54542,53.54167,33.125,86.75,42.33333,10.29167
2015/06/24,三重,1.5,71.875,3.6875,2.45417,29.20833,2.10833,1.60083,0.58333,49.95833,39.5,89.41667,41.375,10.45833,0.93333
2015/06/25,三重,77.66667,3.65833,2.69583,31.625,1.91667,1.7125,0.6725,63.13333,33.0,96.25,57.66667,11.95833,0,65.75
2015/06/26,三重,3.525,2.58333,33.0,1.91667,1.78708,0.7125,77.75,34.0,111.58333,57.95833,15.66667,0,60.08333,5.4125
2015/06/27,三重,2.62917,33.20833,1.875,1.63292,0.65167,73.54167,29.25,102.95833,61.75,13.25,0,59.20833,4.89167,2.52917
2015/06/29,三重,33.375,1.875,1.405,0.56875,61.91667,27.83333,89.83333,52.83333,12.58333,0,58.20833,4.17917,2.45417,33.125
2015/06/30,三重,1.875,1.65833,0.66125,63.0,33.20833,96.04167,56.66667,17.875,0,59.20833,4.025,2.53333,33.25,1.8875
2015/07/01,三重,1.6925,0.68417,68.91667,35.91667,104.75,58.33333,18.95833,0,56.83333,3.75833,2.575,33.33333,1.88261,1.65783
